26845:0,0,23,5,1603,0,,,-162.6065,;0,0,17,-103,789,0,,,67.51773,;0,0,29,-684,-1881,0,,,155.1705,;0,0,21,1123,-398,0,,,132.2606,;0,0,1,-3909,40,0,,,13.39124,;0,0,5,-1213,1001,0,,,57.05588,;0,0,2,-1445,-1183,0,,,118.8083,;0,0,18,-303,-570,0,,,101.5458,;0,0,39,-589,-957,0,,,115.4886,;0,0,7,710,-1478,0,,,115.6436,;0,0,19,-1541,-217,0,,,61.96688,;1,0,1,3926,145,0,,,167.2812,;1,0,10,-1315,-416,0,,,120.0758,;1,0,4,1522,-149,0,,,138.1344,;1,0,18,-467,-1498,0,,,-171.8994,;1,0,15,1219,-975,0,,,79.98992,;1,0,7,-213,1093,0,,,1.642474,;1,0,12,153,621,0,,,-174.8472,;1,0,23,-635,-1684,0,,,159.2564,;1,0,33,1099,-2037,0,,,161.9743,;1,0,5,924,238,0,,,109.0437,;1,0,29,666,-1323,0,,,147.0558,;:131,1001,38,0,A,Alive;:
26846:0,0,23,-14,1597,0,,,-163.0129,;0,0,17,-112,798,0,,,71.19711,;0,0,29,-703,-1872,0,,,155.2857,;0,0,21,1108,-381,0,,,131.458,;0,0,1,-3912,39,0,,,13.17672,;0,0,5,-1223,1003,0,,,54.94101,;0,0,2,-1456,-1175,0,,,117.3934,;0,0,18,-307,-550,0,,,101.5085,;0,0,39,-595,-943,0,,,115.676,;0,0,7,707,-1472,0,,,116.0495,;0,0,19,-1548,-208,0,,,61.99455,;1,0,1,3921,145,0,,,167.2177,;1,0,10,-1323,-404,0,,,120.1478,;1,0,4,1514,-141,0,,,138.4895,;1,0,18,-485,-1500,0,,,-171.4864,;1,0,15,1221,-970,0,,,79.55399,;1,0,7,-215,1096,0,,,1.642474,;1,0,12,127,619,0,,,-175.1403,;1,0,23,-653,-1677,0,,,159.2863,;1,0,33,1088,-2035,0,,,161.8488,;1,0,5,922,249,0,,,102.2627,;1,0,29,663,-1320,0,,,147.0393,;:171,995,35,0,A,Alive;:
26847:0,0,23,-33,1591,0,,,-163.4724,;0,0,17,-119,806,0,,,73.87691,;0,0,29,-723,-1863,0,,,155.4022,;0,0,21,1092,-364,0,,,130.5477,;0,0,1,-3916,39,0,,,12.96694,;0,0,5,-1233,1006,0,,,52.5301,;0,0,2,-1465,-1167,0,,,114.7042,;0,0,18,-311,-530,0,,,101.5318,;0,0,39,-602,-929,0,,,115.8045,;0,0,7,705,-1466,0,,,116.453,;0,0,19,-1556,-198,0,,,62.00317,;1,0,1,3916,144,0,,,167.1516,;1,0,10,-1331,-392,0,,,120.6726,;1,0,4,1506,-132,0,,,138.3911,;1,0,18,-502,-1503,0,,,-171.0083,;1,0,15,1223,-965,0,,,79.0369,;1,0,7,-217,1098,0,,,1.642474,;1,0,12,101,617,0,,,-175.4777,;1,0,23,-671,-1670,0,,,159.298,;1,0,33,1076,-2033,0,,,161.2246,;1,0,5,921,261,0,,,101.9871,;1,0,29,659,-1316,0,,,146.8649,;:211,989,32,0,A,Alive;:
26848:0,0,23,-52,1585,0,,,-163.9852,;0,0,17,-125,814,0,,,76.26624,;0,0,29,-742,-1855,0,,,155.5206,;0,0,21,1077,-346,0,,,129.529,;0,0,1,-3919,38,0,,,12.76335,;0,0,5,-1243,1008,0,,,50.44728,;0,0,2,-1475,-1159,0,,,111.8489,;0,0,18,-315,-510,0,,,101.5929,;0,0,39,-609,-916,0,,,115.8473,;0,0,7,703,-1460,0,,,116.6056,;0,0,19,-1564,-189,0,,,63.34585,;1,0,1,3911,144,0,,,167.0849,;1,0,10,-1339,-380,0,,,121.7086,;1,0,4,1499,-123,0,,,138.8437,;1,0,18,-519,-1506,0,,,-170.4868,;1,0,15,1225,-960,0,,,78.50638,;1,0,7,-219,1101,0,,,1.642474,;1,0,12,76,615,0,,,-175.8331,;1,0,23,-689,-1663,0,,,159.3042,;1,0,33,1064,-2031,0,,,160.0789,;1,0,5,920,272,0,,,100.6312,;1,0,29,655,-1312,0,,,146.3338,;:251,983,30,0,A,Alive;:
26849:0,0,23,-72,1580,0,,,-164.5128,;0,0,17,-131,821,0,,,78.55672,;0,0,29,-761,-1846,0,,,155.6259,;0,0,21,1062,-328,0,,,128.3754,;0,0,1,-3923,38,0,,,12.56618,;0,0,5,-1253,1010,0,,,49.71439,;0,0,2,-1485,-1151,0,,,110.1674,;0,0,18,-319,-490,0,,,101.697,;0,0,39,-616,-902,0,,,115.8177,;0,0,7,700,-1454,0,,,116.2455,;0,0,19,-1572,-179,0,,,65.36901,;1,0,1,3906,143,0,,,167.0184,;1,0,10,-1347,-369,0,,,122.6938,;1,0,4,1492,-114,0,,,139.2873,;1,0,18,-536,-1508,0,,,-169.931,;1,0,15,1226,-955,0,,,77.84015,;1,0,7,-221,1104,0,,,1.642474,;1,0,12,51,613,0,,,-176.2126,;1,0,23,-707,-1657,0,,,159.2958,;1,0,33,1052,-2029,0,,,159.0816,;1,0,5,920,284,0,,,99.26002,;1,0,29,651,-1308,0,,,145.6391,;:289,977,27,0,A,Alive;:
26850:0,0,23,-90,1575,0,,,-165.086,;0,0,17,-135,826,0,,,79.45146,;0,0,29,-781,-1837,0,,,155.7242,;0,0,21,1047,-309,0,,,127.0905,;0,0,1,-3926,37,0,,,12.3793,;0,0,5,-1263,1012,0,,,49.5616,;0,0,2,-1494,-1143,0,,,109.1865,;0,0,18,-323,-471,0,,,101.812,;0,0,39,-622,-888,0,,,115.7249,;0,0,7,698,-1449,0,,,115.9059,;0,0,19,-1579,-170,0,,,67.19219,;1,0,1,3901,142,0,,,166.9479,;1,0,10,-1355,-357,0,,,123.3144,;1,0,4,1485,-105,0,,,139.4325,;1,0,18,-553,-1511,0,,,-169.3366,;1,0,15,1227,-951,0,,,77.49136,;1,0,7,-223,1107,0,,,1.642474,;1,0,12,26,611,0,,,-176.6033,;1,0,23,-725,-1650,0,,,159.262,;1,0,33,1039,-2027,0,,,158.4982,;1,0,5,920,297,0,,,97.96379,;1,0,29,647,-1305,0,,,145.1539,;:327,971,24,0,A,Alive;:
26851:0,0,23,-109,1570,0,,,-165.7093,;0,0,17,-139,831,0,,,79.13692,;0,0,29,-800,-1828,0,,,155.8334,;0,0,21,1033,-290,0,,,125.6835,;0,0,1,-3930,37,0,,,12.19701,;0,0,5,-1272,1013,0,,,49.7648,;0,0,2,-1504,-1135,0,,,108.0021,;0,0,18,-327,-452,0,,,101.9449,;0,0,39,-629,-875,0,,,115.628,;0,0,7,696,-1443,0,,,115.7015,;0,0,19,-1587,-161,0,,,68.27448,;1,0,1,3896,142,0,,,166.8795,;1,0,10,-1363,-345,0,,,123.6413,;1,0,4,1478,-96,0,,,138.6145,;1,0,18,-570,-1515,0,,,-168.718,;1,0,15,1229,-945,0,,,77.35221,;1,0,7,-226,1111,0,,,1.642474,;1,0,12,1,610,0,,,-176.9974,;1,0,23,-743,-1643,0,,,159.2237,;1,0,33,1026,-2025,0,,,157.9303,;1,0,5,921,311,0,,,95.2993,;1,0,29,644,-1301,0,,,144.705,;:363,965,22,0,A,Alive;:
26852:0,0,23,-128,1565,0,,,-166.3608,;0,0,17,-142,836,0,,,78.37426,;0,0,29,-819,-1820,0,,,155.9502,;0,0,21,1019,-271,0,,,124.2132,;0,0,1,-3933,37,0,,,12.02239,;0,0,5,-1282,1015,0,,,51.34843,;0,0,2,-1513,-1127,0,,,105.6437,;0,0,18,-331,-433,0,,,102.0934,;0,0,39,-635,-861,0,,,115.5404,;0,0,7,694,-1437,0,,,115.3122,;0,0,19,-1594,-151,0,,,69.64806,;1,0,1,3891,141,0,,,166.8067,;1,0,10,-1371,-334,0,,,123.8215,;1,0,4,1472,-87,0,,,137.0441,;1,0,18,-587,-1518,0,,,-168.0588,;1,0,15,1230,-940,0,,,76.66882,;1,0,7,-228,1114,0,,,1.642474,;1,0,12,-23,609,0,,,-177.3992,;1,0,23,-760,-1636,0,,,159.1623,;1,0,33,1013,-2024,0,,,157.1842,;1,0,5,922,325,0,,,84.29623,;1,0,29,640,-1297,0,,,143.9218,;:399,960,21,0,A,Alive;:
26853:0,0,23,-147,1561,0,,,-167.0434,;0,0,17,-145,839,0,,,76.92507,;0,0,29,-837,-1812,0,,,156.0791,;0,0,21,1006,-250,0,,,122.6912,;0,0,1,-3937,37,0,,,11.85109,;0,0,5,-1291,1016,0,,,54.79437,;0,0,2,-1522,-1119,0,,,102.7466,;0,0,18,-335,-414,0,,,102.2238,;0,0,39,-642,-848,0,,,115.4354,;0,0,7,692,-1432,0,,,114.3471,;0,0,19,-1601,-142,0,,,72.22118,;1,0,1,3887,140,0,,,166.7358,;1,0,10,-1379,-323,0,,,124.5371,;1,0,4,1467,-78,0,,,135.2947,;1,0,18,-603,-1522,0,,,-167.3456,;1,0,15,1232,-936,0,,,75.29234,;1,0,7,-230,1118,0,,,1.642474,;1,0,12,-47,608,0,,,-177.8017,;1,0,23,-778,-1630,0,,,159.0776,;1,0,33,1000,-2023,0,,,156.6515,;1,0,5,924,340,0,,,82.32056,;1,0,29,636,-1293,0,,,143.0044,;:433,954,12,0,A,Alive;:
26854:0,0,23,-165,1557,0,,,-167.7511,;0,0,17,-146,843,0,,,74.47065,;0,0,29,-856,-1803,0,,,156.1991,;0,0,21,993,-230,0,,,121.1516,;0,0,1,-3940,38,0,,,11.68175,;0,0,5,-1300,1017,0,,,57.56397,;0,0,2,-1531,-1111,0,,,100.9005,;0,0,18,-339,-395,0,,,102.3489,;0,0,39,-648,-835,0,,,115.344,;0,0,7,690,-1426,0,,,113.4616,;0,0,19,-1608,-133,0,,,74.42229,;1,0,1,3882,139,0,,,166.6669,;1,0,10,-1387,-311,0,,,125.6673,;1,0,4,1462,-70,0,,,133.4277,;1,0,18,-620,-1526,0,,,-166.5963,;1,0,15,1233,-931,0,,,63.09448,;1,0,7,-232,1122,0,,,1.642474,;1,0,12,-70,607,0,,,-178.172,;1,0,23,-795,-1623,0,,,158.9733,;1,0,33,987,-2021,0,,,156.5642,;1,0,5,926,355,0,,,80.42804,;1,0,29,632,-1289,0,,,142.285,;:467,949,12,0,A,Alive;:
26855:0,0,23,-184,1553,0,,,-168.4747,;0,0,17,-147,846,0,,,70.70918,;0,0,29,-874,-1795,0,,,156.3196,;0,0,21,980,-209,0,,,119.5908,;0,0,1,-3944,38,0,,,11.51421,;0,0,5,-1309,1017,0,,,59.47786,;0,0,2,-1540,-1104,0,,,99.65401,;0,0,18,-343,-376,0,,,102.4645,;0,0,39,-654,-821,0,,,115.2255,;0,0,7,688,-1421,0,,,112.9898,;0,0,19,-1614,-124,0,,,75.99101,;1,0,1,3877,139,0,,,166.6003,;1,0,10,-1396,-300,0,,,126.5294,;1,0,4,1457,-61,0,,,131.2388,;1,0,18,-637,-1530,0,,,-165.8473,;1,0,15,1235,-926,0,,,61.99328,;1,0,7,-234,1126,0,,,1.642474,;1,0,12,-94,607,0,,,-178.5054,;1,0,23,-813,-1616,0,,,158.8484,;1,0,33,974,-2020,0,,,156.4377,;1,0,5,929,371,0,,,78.62066,;1,0,29,628,-1284,0,,,141.6538,;:500,943,12,0,A,Alive;:
26856:0,0,23,-202,1549,0,,,-169.2033,;0,0,17,-148,849,0,,,66.49802,;0,0,29,-893,-1787,0,,,156.4526,;0,0,21,969,-187,0,,,117.991,;0,0,1,-3947,39,0,,,11.35149,;0,0,5,-1317,1018,0,,,61.54202,;0,0,2,-1549,-1097,0,,,98.34013,;0,0,18,-348,-358,0,,,102.553,;0,0,39,-660,-808,0,,,115.0435,;0,0,7,686,-1415,0,,,112.7388,;0,0,19,-1621,-115,0,,,77.21234,;1,0,1,3873,138,0,,,166.5277,;1,0,10,-1404,-289,0,,,127.0856,;1,0,4,1453,-52,0,,,128.2344,;1,0,18,-653,-1534,0,,,-165.1144,;1,0,15,1237,-921,0,,,61.18781,;1,0,7,-236,1130,0,,,1.642474,;1,0,12,-116,606,0,,,-178.8185,;1,0,23,-830,-1610,0,,,158.7199,;1,0,33,961,-2019,0,,,156.1097,;1,0,5,933,387,0,,,76.92438,;1,0,29,625,-1280,0,,,141.0283,;:533,938,12,0,A,Alive;:
26857:0,0,23,-220,1546,0,,,-169.9015,;0,0,17,-147,852,0,,,63.01915,;0,0,29,-912,-1779,0,,,156.5898,;0,0,21,957,-165,0,,,116.3589,;0,0,1,-3951,40,0,,,11.18943,;0,0,5,-1325,1019,0,,,64.4008,;0,0,2,-1557,-1089,0,,,96.38696,;0,0,18,-352,-340,0,,,102.618,;0,0,39,-666,-795,0,,,87.0089,;0,0,7,684,-1409,0,,,112.46,;0,0,19,-1627,-106,0,,,79.11251,;1,0,1,3869,137,0,,,166.455,;1,0,10,-1412,-278,0,,,127.4138,;1,0,4,1450,-43,0,,,124.5212,;1,0,18,-669,-1538,0,,,-164.3825,;1,0,15,1238,-917,0,,,60.46891,;1,0,7,-238,1134,0,,,1.642474,;1,0,12,-138,606,0,,,-179.1001,;1,0,23,-847,-1603,0,,,158.5973,;1,0,33,948,-2019,0,,,155.6013,;1,0,5,937,403,0,,,75.33807,;1,0,29,621,-1276,0,,,140.1394,;:566,933,12,0,A,Alive;:
26858:0,0,23,-238,1543,0,,,-170.5805,;0,0,17,-147,855,0,,,59.54708,;0,0,29,-930,-1771,0,,,156.7289,;0,0,21,947,-143,0,,,114.707,;0,0,1,-3955,40,0,,,11.02826,;0,0,5,-1332,1020,0,,,66.97031,;0,0,2,-1566,-1082,0,,,94.5695,;0,0,18,-356,-322,0,,,102.6478,;0,0,39,-672,-782,0,,,90.05308,;0,0,7,683,-1404,0,,,112.1681,;0,0,19,-1633,-97,0,,,82.29874,;1,0,1,3864,137,0,,,166.3823,;1,0,10,-1421,-266,0,,,128.0743,;1,0,4,1447,-34,0,,,120.5796,;1,0,18,-684,-1543,0,,,-163.682,;1,0,15,1240,-912,0,,,60.07117,;1,0,7,-240,1138,0,,,1.642474,;1,0,12,-160,605,0,,,-179.3437,;1,0,23,-864,-1597,0,,,158.4388,;1,0,33,935,-2018,0,,,155.6165,;1,0,5,942,420,0,,,73.91061,;1,0,29,617,-1272,0,,,138.9947,;:599,928,12,0,A,Alive;:
26859:0,0,23,-256,1540,0,,,-171.3113,;0,0,17,-146,858,0,,,54.54773,;0,0,29,-948,-1763,0,,,156.868,;0,0,21,936,-119,0,,,113.0673,;0,0,1,-3959,41,0,,,10.86744,;0,0,5,-1339,1021,0,,,67.84106,;0,0,2,-1574,-1075,0,,,93.78052,;0,0,18,-360,-304,0,,,102.6375,;0,0,39,-678,-769,0,,,92.06705,;0,0,7,682,-1398,0,,,111.8999,;0,0,19,-1638,-88,0,,,84.47673,;1,0,1,3860,137,0,,,166.3219,;1,0,10,-1429,-255,0,,,129.2719,;1,0,4,1445,-26,0,,,117.1086,;1,0,18,-700,-1547,0,,,-163.0439,;1,0,15,1242,-908,0,,,60.76196,;1,0,7,-242,1143,0,,,1.642474,;1,0,12,-182,605,0,,,-179.5122,;1,0,23,-881,-1590,0,,,158.2182,;1,0,33,921,-2018,0,,,156.0308,;1,0,5,947,437,0,,,72.65002,;1,0,29,613,-1268,0,,,138.0183,;:630,923,12,0,A,Alive;:
26860:0,0,23,-273,1537,0,,,-172.0951,;0,0,17,-144,861,0,,,48.61843,;0,0,29,-966,-1756,0,,,156.99,;0,0,21,927,-96,0,,,111.434,;0,0,1,-3963,43,0,,,10.714,;0,0,5,-1346,1022,0,,,67.87993,;0,0,2,-1582,-1068,0,,,93.28545,;0,0,18,-364,-286,0,,,102.5972,;0,0,39,-684,-757,0,,,93.11755,;0,0,7,681,-1392,0,,,111.649,;0,0,19,-1644,-79,0,,,85.98996,;1,0,1,3856,136,0,,,166.2583,;1,0,10,-1437,-245,0,,,130.3013,;1,0,4,1443,-17,0,,,114.0405,;1,0,18,-715,-1552,0,,,-162.4704,;1,0,15,1245,-903,0,,,60.49802,;1,0,7,-244,1147,0,,,-13.66359,;1,0,12,-203,605,0,,,-179.5984,;1,0,23,-898,-1583,0,,,157.9304,;1,0,33,908,-2018,0,,,156.0431,;1,0,5,953,454,0,,,71.52947,;1,0,29,610,-1264,0,,,137.1826,;:662,917,12,0,A,Alive;:
26861:0,0,23,-291,1535,0,,,-172.9246,;0,0,17,-142,864,0,,,42.86954,;0,0,29,-983,-1749,0,,,157.0917,;0,0,21,918,-72,0,,,109.8043,;0,0,1,-3966,44,0,,,10.56256,;0,0,5,-1352,1022,0,,,68.03369,;0,0,2,-1590,-1061,0,,,92.77621,;0,0,18,-368,-269,0,,,102.5083,;0,0,39,-690,-744,0,,,94.4548,;0,0,7,680,-1386,0,,,111.5874,;0,0,19,-1649,-69,0,,,87.77865,;1,0,1,3852,136,0,,,166.2092,;1,0,10,-1445,-234,0,,,131.2619,;1,0,4,1441,-9,0,,,110.907,;1,0,18,-731,-1557,0,,,-161.9235,;1,0,15,1248,-899,0,,,60.02269,;1,0,7,-246,1152,0,,,-28.96966,;1,0,12,-223,605,0,,,-179.6262,;1,0,23,-915,-1576,0,,,157.5687,;1,0,33,894,-2018,0,,,155.7121,;1,0,5,959,472,0,,,70.5321,;1,0,29,606,-1260,0,,,136.5029,;:691,912,12,0,A,Alive;:
26862:0,0,23,-308,1533,0,,,-173.815,;0,0,17,-141,867,0,,,36.12171,;0,0,29,-999,-1742,0,,,157.188,;0,0,21,910,-48,0,,,108.197,;0,0,1,-3970,44,0,,,10.42272,;0,0,5,-1358,1023,0,,,68.22849,;0,0,2,-1598,-1053,0,,,91.82645,;0,0,18,-372,-251,0,,,102.3191,;0,0,39,-695,-732,0,,,96.68783,;0,0,7,680,-1380,0,,,111.4767,;0,0,19,-1654,-60,0,,,90.04459,;1,0,1,3848,136,0,,,166.1507,;1,0,10,-1453,-223,0,,,132.5584,;1,0,4,1440,-1,0,,,107.5485,;1,0,18,-746,-1563,0,,,-161.3811,;1,0,15,1250,-894,0,,,59.12138,;1,0,7,-248,1156,0,,,-44.27572,;1,0,12,-243,606,0,,,-179.5717,;1,0,23,-932,-1569,0,,,157.1465,;1,0,33,880,-2018,0,,,155.4102,;1,0,5,966,490,0,,,69.64423,;1,0,29,602,-1256,0,,,135.9749,;:721,907,12,0,A,Alive;:
26863:0,0,23,-325,1531,0,,,-174.7484,;0,0,17,-139,870,0,,,24.69775,;0,0,29,-1016,-1735,0,,,157.2869,;0,0,21,902,-24,0,,,106.6306,;0,0,1,-3973,45,0,,,10.28361,;0,0,5,-1364,1024,0,,,68.06995,;0,0,2,-1606,-1046,0,,,90.05685,;0,0,18,-376,-234,0,,,102.068,;0,0,39,-700,-720,0,,,99.34181,;0,0,7,679,-1374,0,,,111.2871,;0,0,19,-1658,-51,0,,,92.22933,;1,0,1,3844,137,0,,,166.1051,;1,0,10,-1461,-213,0,,,134.4479,;1,0,4,1439,7,0,,,105.4435,;1,0,18,-761,-1568,0,,,-160.8856,;1,0,15,1254,-890,0,,,58.2841,;1,0,7,-250,1161,0,,,-59.58179,;1,0,12,-262,606,0,,,-179.4287,;1,0,23,-948,-1562,0,,,156.6724,;1,0,33,866,-2018,0,,,156.0785,;1,0,5,973,508,0,,,68.88788,;1,0,29,598,-1252,0,,,135.279,;:750,902,12,0,A,Alive;:
26864:0,0,23,-342,1529,0,,,-175.7162,;0,0,17,-137,874,0,,,10.90369,;0,0,29,-1032,-1728,0,,,157.3936,;0,0,21,895,1,0,,,105.0907,;0,0,1,-3976,46,0,,,10.14885,;0,0,5,-1369,1025,0,,,67.85988,;0,0,2,-1614,-1039,0,,,89.65739,;0,0,18,-379,-217,0,,,101.7618,;0,0,39,-705,-707,0,,,100.7654,;0,0,7,679,-1368,0,,,111.195,;0,0,19,-1662,-42,0,,,93.25008,;1,0,1,3841,137,0,,,166.0643,;1,0,10,-1469,-202,0,,,136.0947,;1,0,4,1439,15,0,,,104.4407,;1,0,18,-776,-1573,0,,,-160.4502,;1,0,15,1257,-886,0,,,55.78882,;1,0,7,-252,1166,0,,,-74.88786,;1,0,12,-281,605,0,,,-179.1694,;1,0,23,-964,-1555,0,,,156.1445,;1,0,33,853,-2019,0,,,157.0453,;1,0,5,980,525,0,,,68.25359,;1,0,29,595,-1249,0,,,134.4409,;:778,897,12,0,A,Alive;:
26865:0,0,23,-358,1528,0,,,-176.7602,;0,0,17,-135,877,0,,,-0.2544889,;0,0,29,-1048,-1722,0,,,157.4983,;0,0,21,889,26,0,,,103.5731,;0,0,1,-3979,47,0,,,10.01918,;0,0,5,-1374,1026,0,,,66.79285,;0,0,2,-1621,-1032,0,,,89.31863,;0,0,18,-383,-199,0,,,101.3888,;0,0,39,-710,-695,0,,,101.1414,;0,0,7,678,-1362,0,,,110.8364,;0,0,19,-1667,-33,0,,,93.13886,;1,0,1,3837,138,0,,,166.0303,;1,0,10,-1477,-192,0,,,137.1015,;1,0,4,1440,23,0,,,103.1837,;1,0,18,-791,-1578,0,,,-160.0856,;1,0,15,1260,-881,0,,,54.99546,;1,0,7,-255,1171,0,,,-90.19392,;1,0,12,-299,605,0,,,-178.7691,;1,0,23,-981,-1548,0,,,155.5664,;1,0,33,839,-2020,0,,,157.6251,;1,0,5,987,543,0,,,67.73905,;1,0,29,591,-1245,0,,,133.6308,;:805,892,12,0,A,Alive;:
26866:0,0,23,-375,1527,0,,,-177.8978,;0,0,17,-133,881,0,,,-6.619542,;0,0,29,-1063,-1715,0,,,157.5996,;0,0,21,883,51,0,,,102.0805,;0,0,1,-3982,48,0,,,9.901153,;0,0,5,-1378,1028,0,,,65.86303,;0,0,2,-1627,-1025,0,,,89.03358,;0,0,18,-386,-183,0,,,100.9519,;0,0,39,-715,-683,0,,,101.4328,;0,0,7,678,-1356,0,,,110.5506,;0,0,19,-1671,-24,0,,,92.59724,;1,0,1,3834,138,0,,,165.9859,;1,0,10,-1484,-182,0,,,137.7952,;1,0,4,1440,31,0,,,101.7171,;1,0,18,-805,-1584,0,,,-159.8355,;1,0,15,1264,-877,0,,,54.08071,;1,0,7,-258,1176,0,,,-105.5,;1,0,12,-317,605,0,,,-178.2248,;1,0,23,-997,-1541,0,,,154.9254,;1,0,33,826,-2021,0,,,158.046,;1,0,5,995,560,0,,,67.35247,;1,0,29,587,-1241,0,,,132.8603,;:831,888,12,0,A,Alive;:
26867:0,0,23,-391,1527,0,,,-179.1237,;0,0,17,-131,884,0,,,-10.35958,;0,0,29,-1078,-1709,0,,,157.6946,;0,0,21,878,77,0,,,100.594,;0,0,1,-3985,48,0,,,9.783675,;0,0,5,-1383,1029,0,,,66.12904,;0,0,2,-1634,-1018,0,,,88.69745,;0,0,18,-390,-166,0,,,100.4138,;0,0,39,-720,-671,0,,,101.1427,;0,0,7,678,-1350,0,,,110.2631,;0,0,19,-1675,-15,0,,,91.76601,;1,0,1,3830,139,0,,,165.9529,;1,0,10,-1492,-171,0,,,138.3651,;1,0,4,1442,39,0,,,99.88528,;1,0,18,-819,-1589,0,,,-159.707,;1,0,15,1268,-873,0,,,53.18808,;1,0,7,-261,1181,0,,,-120.8061,;1,0,12,-335,604,0,,,-177.5621,;1,0,23,-1013,-1533,0,,,154.217,;1,0,33,812,-2022,0,,,158.4145,;1,0,5,1002,578,0,,,67.06445,;1,0,29,584,-1237,0,,,132.1096,;:858,883,12,0,A,Alive;:
26868:0,0,23,-407,1527,0,,,179.5136,;0,0,17,-129,888,0,,,-12.37505,;0,0,29,-1093,-1703,0,,,157.7673,;0,0,21,874,102,0,,,99.12968,;0,0,1,-3987,48,0,,,9.677985,;0,0,5,-1387,1031,0,,,65.02204,;0,0,2,-1640,-1011,0,,,88.38251,;0,0,18,-393,-149,0,,,99.7809,;0,0,39,-725,-659,0,,,101.1564,;0,0,7,677,-1344,0,,,110.106,;0,0,19,-1679,-6,0,,,91.35947,;1,0,1,3826,140,0,,,165.9076,;1,0,10,-1499,-161,0,,,138.8921,;1,0,4,1443,46,0,,,97.72564,;1,0,18,-832,-1594,0,,,-166.8706,;1,0,15,1272,-869,0,,,52.76018,;1,0,7,-265,1186,0,,,-136.1121,;1,0,12,-352,604,0,,,-176.8069,;1,0,23,-1028,-1526,0,,,153.4488,;1,0,33,799,-2023,0,,,159.0021,;1,0,5,1010,595,0,,,66.85825,;1,0,29,580,-1233,0,,,131.3975,;:884,879,12,0,A,Alive;:
26869:0,0,23,-423,1527,0,,,178.0493,;0,0,17,-127,891,0,,,-13.25594,;0,0,29,-1107,-1697,0,,,157.8195,;0,0,21,870,128,0,,,97.70748,;0,0,1,-3990,48,0,,,9.569384,;0,0,5,-1392,1032,0,,,64.21967,;0,0,2,-1646,-1004,0,,,88.11092,;0,0,18,-396,-132,0,,,99.03358,;0,0,39,-730,-647,0,,,102.6627,;0,0,7,677,-1338,0,,,110.1427,;0,0,19,-1683,3,0,,,91.30334,;1,0,1,3823,141,0,,,165.8811,;1,0,10,-1506,-152,0,,,139.3936,;1,0,4,1444,54,0,,,95.24031,;1,0,18,-846,-1599,0,,,-166.1686,;1,0,15,1276,-865,0,,,52.66228,;1,0,7,-268,1191,0,,,-151.4182,;1,0,12,-368,603,0,,,-175.9594,;1,0,23,-1044,-1518,0,,,152.6393,;1,0,33,785,-2024,0,,,159.6242,;1,0,5,1017,612,0,,,66.70801,;1,0,29,577,-1228,0,,,130.7666,;:909,874,12,0,A,Alive;:
26870:0,0,23,-438,1527,0,,,176.5103,;0,0,17,-125,894,0,,,-7.152907,;0,0,29,-1120,-1692,0,,,87.4186,;0,0,21,867,154,0,,,96.33833,;0,0,1,-3992,48,0,,,9.468658,;0,0,5,-1396,1034,0,,,63.58581,;0,0,2,-1651,-997,0,,,87.866,;0,0,18,-398,-116,0,,,98.14934,;0,0,39,-734,-635,0,,,102.9544,;0,0,7,677,-1332,0,,,110.1177,;0,0,19,-1687,11,0,,,91.04659,;1,0,1,3819,142,0,,,165.8502,;1,0,10,-1513,-142,0,,,139.8662,;1,0,4,1446,61,0,,,92.42891,;1,0,18,-859,-1604,0,,,-165.6008,;1,0,15,1280,-861,0,,,52.19248,;1,0,7,-272,1196,0,,,-149.2198,;1,0,12,-384,602,0,,,-175.0639,;1,0,23,-1059,-1510,0,,,151.8054,;1,0,33,772,-2026,0,,,160.2925,;1,0,5,1025,629,0,,,66.51183,;1,0,29,574,-1224,0,,,130.1936,;:933,870,12,0,A,Alive;:
26871:0,0,23,-454,1529,0,,,174.9069,;0,0,17,-123,898,0,,,-7.494649,;0,0,29,-1133,-1687,0,,,87.17535,;0,0,21,864,180,0,,,95.03131,;0,0,1,-3995,48,0,,,9.373426,;0,0,5,-1400,1035,0,,,63.37875,;0,0,2,-1657,-990,0,,,87.59647,;0,0,18,-401,-99,0,,,97.15678,;0,0,39,-737,-624,0,,,103.8336,;0,0,7,676,-1325,0,,,110.0641,;0,0,19,-1691,20,0,,,90.6451,;1,0,1,3816,144,0,,,165.8266,;1,0,10,-1520,-133,0,,,140.3118,;1,0,4,1448,69,0,,,89.33871,;1,0,18,-872,-1609,0,,,-165.2406,;1,0,15,1284,-857,0,,,51.59034,;1,0,7,-276,1201,0,,,-146.9949,;1,0,12,-400,600,0,,,-174.1289,;1,0,23,-1073,-1502,0,,,150.9582,;1,0,33,758,-2027,0,,,161.0624,;1,0,5,1032,646,0,,,66.18977,;1,0,29,570,-1220,0,,,129.633,;:957,866,12,0,A,Alive;:
